source,content
SABAH,"





                            Ankara'nın Keçiören ilçesinde, 9 yaşındaki 4'üncü sınıf öğrencisi Tunahan Yılmaz'ın geçen cuma günü okula giderken başıboş köpeklerin saldırısı sonucu ağır yaralanmasının ardından, sokak köpeklerinin saldırıları artarak sürüyor. Başıboş köpek saldırıları bu kez Diyarbakır, Muş, Kütahya ve yine Ankara'da yaşandı.




3 YERİNDEN YARALANDI
 Diyarbakır'ın Yenişehir ilçesine bağlı kırsal Hantepe Mahallesi'nde, geçen salı günü Kuran kursuna gitmek için evden çıkan 13 yaşındaki Veysel Çakmak, bir sokak köpeğinin saldırısına uğradı. Köpeğin yüzünden, ellerinden ve kalçasından ısırdığı Veysel Çakmak, ailesi tarafından otomobille Gazi Yaşargil Eğitim ve Araştırma Hastanesi'ne kaldırıldı. Ameliyat edilen küçük çocuğa kuduz aşısı yapılırken, olaya tepki gösteren amcası Ramazan Çakmak, ""Komşular çocuğu köpekten zor kurtarmış. Eğer kurtarmasalardı ölebilirdi. Şikâyetçi de olduk. Yeğenim bu hale geldi, başka çocuklar gelmesin. Yetkililer köpekleri toplasın. Barınaklara koysunlar"" dedi.




OKULUN ÖNÜNDE SALDIRDILAR
 Ankara'da da önceki gün okula gitmek için evden çıkan Çankaya Dikmen Mesleki ve Teknik Anadolu Lisesi öğrencisi 16 yaşındaki Ahmet Furkan Tanrısever, okulun önünde 4 sokak köpeğinin saldırısına uğradı. Bacağından yaralanan Tanrısever, kaldırıldığı hastanedeki tedavisinin ardından taburcu edidi.
 Muş'un Varto ilçesine bağlı kırsal Alagöz Mahallesi'nde yaşayan 73 yaşındaki Medine Kızıltaş da, 2 gün önce evine giderken sokak köpeklerinin saldırısına uğradı. Bir anda yaşlı kadının etrafını saran köpekler, kadını bacağından ve kolundan ısırdı. Çevredeki vatandaşlar tarafından kurtarılan Medine Kızıltaş, Varto Devlet Hastanesi'ne kaldırıldı. Burada yapılan ilk müdahalenin ardından Muş Devlet Hastanesi'ne sevk edilen Kızıltaş, tedavi altına alındı.
 Kütahya'nın Aslanapa ilçesinde de 13 yaşındaki Emrullah K., sahipsiz köpeklerin saldırısına uğradı. Hemen hastaneye kaldırılan çocuk, tedavisinin ardından taburcu edildi.

KISIRLAŞTIRMA ÇÖZÜM DEĞİL SOKAĞA BIRAKILMAMALI
Karadeniz Teknik Üniversitesi (KTÜ) Orman Fakültesi Yaban Hayatı Ekolojisi ve Yönetimi Bölümü Öğretim Üyesi Prof. Dr. Şağdan Başkaya: Sokaklarda başıboş köpeklerin olmaması gerekiyor. Yasal olarak bunun altyapısının oluşturulması lazım. Erzurum Atatürk Üniversitesi Veteriner Fakültesi Öğretim Üyesi Prof. Dr. Nilüfer Sabuncuoğlu: Günde 800 kişi kuduz şüpheli ısırık vakalarıyla hastanelere müracaat ediyor. Asıl çözüm sadece kısırlaştırma ile değil, aynı zamanda sokağa da bırakılmamasından geçiyor. Özgür ÖZDEMİR-Ayşe Nur ERDOĞDU

TUNAHAN'DAN GÜZEL HABER
Ankara'nın Keçiören ilçesinde başıboş köpeklerin saldırısına uğrayan 9 yaşındaki Tunahan Yılmaz'ın yaşamsal bulguları stabil hale geldi. Küçük çocuk, bugün solunum makinesinden ayrıldı. Uzuv kaybı yaşamayan çocuğa, fonksiyonlarını geri kazanabilmesi için rehabilitasyon programı uygulanıyor. Uzuv kaybı yaşamayan ve vücudundaki yaygın yaralarına pansuman yapılan Yılmaz'a fonksiyonlarını geri kazanabilmesi için rehabilitasyon programı uygulanıyor. İlker TURAK/SABAH

 


"
SABAH,"





                            Cumhurbaşkanı Recep Tayyip Erdoğan'ın eşi Emine Erdoğan, dün Etlik Şehir Hastanesi'ne Gazze'den getirilen 16 hasta çocuğu ziyaret etti. Emine Erdoğan, çocuklarla tek tek ilgilendi ve çocukların sağlık durumlarına ilişkin bilgi aldı. Ağır yaralı çocukların durumları karşısında duygulanan Erdoğan, ""Bacaklarımı hissedemiyorum"" sözüyle yürekleri burkan 9 yaşındaki Gazzeli Retal Ashour'u da ziyaret etti. Doktorlar Ashour'un bacağının iyileşeceği bilgisini verdi. Annesi ve kız kardeşini kaybeden 6 yaşındaki Zaina Jarbou adlı kız çocuğu ise Erdoğan'a ""Küçük bir kız çocuğu"" adlı şarkıyı söyledi.

 


"
SABAH,"

Milli Savunma Bakanlığından yapılan açıklamaya göre, Bakan Güler beraberinde Genelkurmay Başkanı Orgeneral Metin Gürak, Deniz Kuvvetleri Komutanı Oramiral Ercüment Tatlıoğlu, Kara Kuvvetleri Komutanı Orgeneral Selçuk Bayraktaroğlu ve Hava Kuvvetleri Komutanı Orgeneral Ziya Cemal Kadıoğlu ile Pençe-Kilit Operasyonu bölgesinde şehit olan Piyade Teğmen Emir'in Ankara'daki ailesine başsağlığı ziyareti gerçekleştirdi.
Bakan Güler'in ve beraberindeki TSK komuta kademesinin, şehidin ailesine başsağlığı ve sabır dilediği belirtilen açıklamada, şehit olan Teğmen Emir için Kur'an-ı Kerim okunarak dua edildi.
Burada konuşan Güler'in şunları söylediği ifade edildi:
""Alperen evladımızı 2 gün önce şehit verdik, acımız çok büyük. Ama dün arkadaşları onun intikamını aldılar, 5 teröristi etkisiz hale getirdiler. Biz her zaman kaybettiğimiz kardeşlerimizin intikamını almadan bize rahat yok. Çok büyük kahramanlık gösterdi ama şehit düştü. Büyük bir onuru da bizlere, ailesine bırakarak şehit oldu. Onun anısını her zaman taşıyacağız ve kalbimizde de yaşatacağız. Ben bir kez daha ailemize başsağlığı diliyorum. Kahraman şehidimizin ruhu şad olsun.""

 


"
SABAH,"

Türkiye KEİ Dönem Başkanlığı kapsamında, KEİ Dışişleri Bakanları Konseyi 47'nci Toplantısı yarın çevrimiçi olarak gerçekleşecek. Dışişleri Bakanı Hakan Fidan, toplantıya başkanlık yapacak.
Dışişleri Bakanlığı'nın sosyal medya hesabından yapılan açıklamada, ""Ülkemizin KEİ Dönem Başkanlığı kapsamında, Dışişleri Bakanları Konseyi 47'nci Toplantısı Sayın Bakanımızın başkanlığında 15 Aralık 2023 tarihinde çevrimiçi olarak gerçekleştirilecektir. Toplantıda, KEİ'nin faaliyetlerini etkin bir şekilde sürdürebilmesi ve kurumsal kapasitesinin güçlendirilmesi konusunda görüş alışverişinde bulunulacaktır. Türkiye'nin 1 Temmuz'da üstlendiği KEİ Dönem Başkanlığında 'Yenilikçi Teknoloji Girişimciliği: Taze Girişimlerin Rolü' teması altında, Dönem Başkanlığı öncelikleri arasında yer alan KEİ Ekonomik Gündem Belgesinin güncellenmesi, Proje Geliştirme Fonu'na işlerlik kazandırılması, KEİ İş Konseyi'nin canlandırılması konularında önemli ilerlemeler kaydedilmiştir. Toplantıda, ülkemiz KEİ Dönem Başkanlığını Arnavutluk'a devredecektir"" denildi. 
 

 


"
SABAH,"

Son dakika haberi...Cumhurbaşkanlığı İletişim Başkanlığından yapılan açıklamaya göre görüşmede, İsrail'in Gazze başta olmak üzere Filistin topraklarına yönelik saldırıları, Türkiye-ABD ikili ilişkileri, İsveç'in NATO'ya üyelik süreci ile küresel ve bölgesel meseleler ele alındı.

"
SABAH,"

İstanbul Büyükşehir Belediye (İBB) Meclisi Aralık ayı 4'üncü oturumu Fatih Saraçhane'deki Başkanlık binasındaki meclis salonunda yapıldı.
Meclis 1'inci Başkanvekili Zeynel Abidin Okul başkanlığında gerçekleştirilen oturumda 2024 yılı ücret tarife teklifleri kapsamında mezarlık ücret ve hizmet bedelleri karara bağlandı. Komisyondan geldiği şekliyle oy birliğiyle kabul edilen tarifeye göre, gasilhane, tahta tabut, cenaze tabut örtüsü, cenaze defin işlemleri ve İstanbul dışına nakil gibi hizmetler ücretsiz verilmeye devam edecek.
ÜCRETLİ HİZMETLER VE MEZARLIK YERİ BEDELLERİ
Tabutlu defin 480 liradan 740 liraya, briket lahit bin 200 liradan bin 850 liraya, yer bedeli hariç kabir nakli 2 bin 420 liradan 3 bin 730 liraya, tek katlı lahit mezar 3 bin liradan 4 bin 620 bin TL'ye çift katlı lahit mezar 4 bin liradan 6 bin 170 TL'ye yükseltildi.
MEZARLIKLARA YÜZDE 54,15 ZAM
Birinci grupta yer alan Karacaahmet, Nakkaştepe, Çengelköy 1. Kısım, Zincirlikuyu, Aşiyan, Nafibaba, Ulus ve Abide-i Hürriyet'te 7 bin 260 lira olan yer bedeli 11 bin 190 lira oldu. Cenazenin yanındaki boş yer bedeli 22 bin 630 liradan 34 bin 890 liraya, boş mezar yeri bedeli ise yüzde 54,15 zam yapılarak 45 bin 260 liradan 69 bin 770 TL'ye, çocuk cenazesi için yer bedeli 7 bin 260 liradan 11 bin 190 liraya yükseltildi. Emirgan, Edirnekapı Şehitlik, Merdivenköy, Küçükbakkalköy, Bülbülderesi, Feriköy, Sütlüce, Avcılar'ın bulunduğu ikinci gruptaki mezarlıklarda bin 320 TL olan yer bedeli 2 bin 30 TL'ye, cenazenin yanındaki boş yer bedeli 9 bin 75 TL'den 13 bin 990 liraya, boş mezar yeri bedeli 18 bin 150 TL'ye 27 bin 980 liraya çıkarıldı. Bin 320 lira olan çocuk cenazesi için yer bedeli ise 2 bin 30 lira oldu.
Hekimbaşı, Kurtköy, Çekmeköy, Kilyos, Cebeci, Kayabaşı'nın içinde olduğu üçüncü gruptaki mezarlıklarda yer bedeli 110 liradan 170 liraya, boş mezar yeri 6 bin 50 liradan 9 bin 330 liraya, cenazenin yanındaki boş yer bedeli ise 3 bin 25 liradan 4 bin 660 liraya, çocuk cenazesi için yer bedeli 55 liradan 80 liraya yükseltildi. Daha önce köy statüsünde olan Ayazağa, Bahçeköy, Kemerburgaz ve Kısırkaya'nın içinde bulunduğu dördüncü gruptaki mezarlıklarda yer bedeli 110 liradan 170 liraya, boş mezar yeri 2 bin 900 liradan 4 bin 470 liraya, cenazenin yanındaki boş yer bedeli ise 1450 liradan 2 bin 240 liraya, çocuk cenazesi için yer bedeli 55 liradan 80 liraya çıkarıldı.
Gayrimüslimlere ait mezarlıklarda cenaze için yer bedeli 550 liradan 850 liraya, cenazenin yanındaki boş mezar yeri 5 bin 810 liradan 8 bin 960 liraya, boş mezar yeri 9 bin 440 liradan 14 bin 550 liraya, çocuk cenazesi için yer bedeli 220 liradan 340 liraya yükseltildi.

 


"
SABAH,"





                            Son dakika... CHP'nin İstanbul adayı Ekrem İmamoğlu, Ankara adayı Mansur Yavaş, Bursa adayı Mustafa Bozbey, Balıkesir adayı Ahmet Akın ve Bolu Adayı Tanju Özcan oldu.

 


"
SABAH,"

Meclis'teki kabul, basına kapalı gerçekleşti.
Kurtulmuş, sosyal medya hesabından kabule ilişkin yaptığı paylaşımda şunları kaydetti:
""Avrupa Birliği Türkiye Delegasyonu Başkanı Büyükelçi Nikolaus Meyer-Landrut ve AB üyesi ülkelerin büyükelçilerini Gazi Meclisimizde kabul ettik. Bölgesel ve küresel sorunların çözülmesine ilişkin Türkiye'nin rolünü, Türkiye-AB ilişkilerini, İsveç'in NATO üyeliğini ve özellikle Gazze'deki İsrail saldırıları üzerine görüşlerimizi ifade ettik.""
 

 


"
SABAH,"

Milli Savunma Bakanlığından yapılan açıklamada, ""Teröristler için tek çıkış yolu, Türk adaletine teslim olmaktır. Irak'ın kuzeyindeki barınma alanlarından kaçan 3 PKK'lı terörist, Habur'da Hudut Karakolumuza teslim oldu."" bilgisi paylaşıldı.
 

 


"
SABAH,"





                            Dışişleri Bakanlığı, Türkiye ile Arnavutluk arasında diplomatik ilişkilerin tesis edilmesinin 100'üncü yılı münasebetiyle yapılan ortak açıklamayı yayınladı. İki ülke arasındaki olumlu ilişkilere işaret edilen açıklamada, ""Türkiye-Arnavutluk ilişkileri, gücünü ortak tarihten. sıkı sosyal ve kültürel bağlardan almaktadır. Bu köklü geçmişe dayanarak ikili ilişkiler 6 Ocak 2021'de Cumhurbaşkanı Sayın Recep Tayyip Erdoğan ve Başbakan Sayın Edi Rama tarafından Yüksek Düzeyli İşbirliği Konseyi Kurulmasına ilişkin ortak bildirinin imzalanmasıyla stratejik ortaklık seviyesine yükseltilmiştir"" denildi.

 


"
SABAH,"





                            Gençlik ve Spor Bakanlığı'nın kurduğu tesislerle depremzedeler hayata yeniden tutunuyor. Depremzedeler için 575 spor tesisi, 112 havuz hizmet veriyor. TBMM İnsan Haklarını İnceleme Komisyonu bünyesinde kurulan Çocuk Hakları Alt Komisyonu, önceki gün Radiye Sezer Katırcıoğlu başkanlığında toplandı. Deprem bölgesindeki çalışmalarla ilgili bakan yardımcıları sunum yaptı. Gençlik ve Spor Bakan Yardımcısı Halis Yunus Ersöz, depremden etkilenen yaklaşık 400 bin kişinin, eylül ayı ortalarına kadar yurtlarda ve gençlik kamplarında kaldığını dile getirdi.



Deprem bölgesindeki 11 ilde 55 gençlik merkezi, 46 genç ofisi, 575 spor tesisi, 112 havuz, 104 spor salonu, 57 tenis kortu bulunduğunu belirten Ersöz, hem yurtlarda misafir edilen hem de bölgede konteyner kentlerde ve diğer alanlarda bulunan depremzedelere yönelik sosyal ve kültürel etkinlikler düzenlendiğini anlattı. Ersöz, ""1 milyon 312 bin 762 çocuk ve genç faaliyetlerden yararlandı"" dedi. Sağlık Bakan Yardımcısı Tolga Tolunay ise, deprem sonrası uzuv kaybı yaşayan 65 çocuğa kol ve bacak protezinin yapıldığını ifade etti.

 


"
SABAH,"

""Global İsrail""i anlamak ve bu gerçeği artık kafamıza çakmak zorundayız.
Asıl mesele Netanyahu falan değil...
Bakın, geçen gün ne oldu?
Sözde adil haberciliğin sivil toplum kuruluşlarından Sınır Tanımayan Gazeteciler grubu, 2023 raporunu açıkladı. Rapora göre 2023'te 45 gazeteci öldürülmüş. Bunu uzun yıllardır görülmüş en düşük rakam olarak değerlendirmişler.
Namussuzluk resmen!
Sadece Gazze'de iki ay içinde öldürülen gazetecilerin sayısı bu rakamın iki misli...
""Global İsrail"" dediğim bu işte!
Özgürlükçü kuruluşum, şöyleyim böyleyim, hepsi hikâye oluveriyor. Gözünün içine baka baka gerçeği ifade etme özgürlüğünü elinden alıyor, manipüle edip uşaklaştırıyor.
***
Finike'den portakallar, limonlar, narlar geldi.
Narı elime aldım, uzun uzun baktım.
Hep ""iç güzellik"" denen şeyi hatırlatmıştır nar bana...
Ama bu kez gövdesindeki açık kızıldan bordoya doğru ilerleyen o renk yelpazesine vuruldum, aldım karşıma koydum, uzun uzun baktım.
Tabii narın meyvesi mi, çiçeği mi derseniz, elbette çiçeği derim.
Çünkü ilkokul çağımı odamın penceresinin önündeki cılız nar ağacının çiçeklenmesini bekleyerek geçirdim.
Nar çiçeğinin rengine öyle âşık olmuştum ki, uzun süre başka hiçbir renk gönlümü çalamadı.
***
Önce şunu bir kabullenebilsek, daha doğru bir başlangıç olacak: Spor, barış ve kardeşlik değildir. Hiç olmadı! Olamaz.
Çünkü spor, tek tek ve kolektif olarak içimizdeki şiddetin yer değiştirilmesi ve yükünün azaltılması için vardır. İşlevi budur.
Kardeşlik falan değil, en iyi hâliyle uzlaşma üretir ve haşin rekabeti oyuna çevirir.

***
Futbol mu? Futbol ""spor"" bile değildir. Bahis ve kumar yatağıdır, lümpen üretim endüstrisidir, sosyal uyuşturucudur ama sporla ne ilgisi var?

***
En çok neye üzülüyorum biliyor musunuz?
Çocuklar takım taraftarlığı yüzünden kolektif keder ve sevinci hakkıyla öğrenemiyorlar.
Futbol duygularımızı kötü terbiye ediyor ve maalesef bunun farkında bile değiliz...
Takımı maç kaybettiği için günlerce yas tutan, kıytırık bir maçı kazanınca sevinçten havalara zıplayan çocuklarınızı düşünün, dediğimi anlayacaksınız.

***
İklim zirvesi röportajlarını izlerken anladım: ""Sürdürülebilirlik"" terimi bir düğme işlevi görüyor. Düğmeye basınca, zihniniz çalışmasını durduruyor.

"
SABAH,"





                            Cumhurbaşkanı Recep Tayyip Erdoğan, dün öğle saatlerinde Üsküdar Kısıklı'da bulunan konutundan çıkarak cuma namazı için Hz. Ali Camii'ne geçti. Burada cuma namazını kılan Erdoğan, cami çıkışı gazetecilerin İsrail'in Gazze'ye yönelik saldırıları, ABD Başkanı Joe Biden ile yaptığı telefon görüşmesi ve yerel seçimler konusundaki sorularını yanıtladı.
 ADAYLARI AÇIKLAYACAĞIZ: Bu hafta içerisinde Ankara, Adana, İzmir büyükşehirlerin gerek milletvekilleri gerek teşkilat, gerekse belediye başkanlarıyla Ankara'da toplantımızı yaptık. Onların kanaatlerini, temayüllerini aldık. Nasip olursa pazar günü İstanbul'un 3 bölgenin de bütün kanaatlerini, temayüllerini alacağız. Bu kanaatler, bu temayüllerden sonra bunların üzerinde çalışıp inşallah aralık ayının sonuna doğru da biz birinci derecede büyükşehirlerimizin adaylarını açıklamaya başlayacağız. Bazı illerin de adaylarını açıklayabiliriz. Gelen temayüllere göre bu çalışmaları değerlendirip gecikmeden bir an önce açıklamayı hedefliyoruz.



 BIDEN OLUMLU BAKIYOR: Dün akşam Sayın Biden ile etraflıca görüşmemiz oldu. Bu görüşmenin ana başlıklarından birini F-16 ile ilgili gelişmeler oluşturdu. Biden kendisinin olumlu bir bakış açısının olduğunu ve bununla ilgili olarak da kongreye her türlü teklifini yapmaya hazır olduğunu söylüyor. Tek şeyleri özellikle İsveç konusundaki yaklaşımımız ve İsveç'le ilgili olarak da bizim parlamentomuzun vereceği kararı çok çok önemsediklerini söylediler. Biz de kendilerine İsveç konusunda bizim parlamentomuzun dürüst bir yaklaşım içerisinde olduğunu, yeter ki terörle ilgili yaklaşımlarını İsveç kontrol altına alsın ve bunun dışında da bizler Millet Meclisi'miz olarak şu anda komisyondan zaten geçti. Komisyondan geçmenin ötesinde de Dışişleri Komisyonu'muz şu anda kongreyle bu gelişmeleri yürütüyor.
 GAZZE'YE MÜDAHİL OLUN: Bir diğer adım da özellikle Gazze konusunu Sayın Biden ile etraflıca ele aldık. Gazze'deki gelişmelerde şu an itibarıyla 18 bini aşkın, çocuk, kadın, yaşlı, okullar, camilerin, bunun yanında kiliselerin yıkılmasının ne denli insani olduğunu belirtip ""Bu noktada özellikle Amerika'nın başta siz olmak üzere buraya müdahil olmanız gerekir. Buna sizin müdahil olmamanız hâlinde bir insanlık suçu var, vicdani suç var. Biz de burada elimiz kolumuz bağlı duramayız. Bizler de elimizden geleni yapmaya yine aynı şekilde devam ediyoruz, devam edeceğiz"" dedik. Bunları da kendileriyle değerlendirdik.



 İSRAİL'İN YALNIZLIĞI ARTACAK: (İsrail'in ateşkes olmayacak açıklaması) İsrail'den bu noktada iyi niyet beklemek mümkün değil, fakat İsrail'den iyi niyet beklemekten öte şu anda tüm dünyanın İsrail'e nasıl baktığını görmemiz lazım. Birleşmiş Milletler Genel Kurulu'nda önce 121 ülke, İsrail'in tamamıyla karşısında yer aldı. Bu 121 bizimle beraber hareket etti. O zaman 40 çekimser kalmıştı, 10 Amerika'yla beraber İsrail'in yanında yer almıştı. Şimdi devran değişti ve bu 121 ciddi manada artarak bizlerle beraber hareket etti. Bu da gösteriyor ki İsrail artık bir yalnızlığa doğru gidiyor. Bundan sonraki süreçte de İsrail'in bu yalnızlığı daha da artacak.



KARARLAR TİTİZLİKLE UYGULANMALI

Cumhurbaşkanı Erdoğan dün BAE Devlet Başkanı Şeyh Muhammed bin Zayid Al Nahyan ile telefon görüşmesi gerçekleştirdi. Görüşmede, İsrail'in Gazze'ye saldırıları ve barışı sağlamak için atılan adımlar ele alındı. Erdoğan, bölgede barışın sağlanması için İslam İşbirliği Teşkilatı ile Arap Birliği ortak zirvesinde alınan kararların titizlikle uygulanması ve uluslararası toplumun Filistin'e desteğini artıracak girişimlerin birlik ruhuyla devam ettirilmesi gerektiğine vurgu yaptı.


EUROFIGHTER İÇİN GÖRÜŞMELER SÜRÜYOR

 (Almanya'dan Eurofighter savaş uçağı talebi) Eurofighter'larla ilgili Savunma Bakanlığımız muhataplarıyla görüşmelerini yapıyor. Bu görüşmeler devam ediyor. Temenni ederiz ki inşallah bu görüşmeler olumlu istikamette seyreder.

 


"
SABAH,"





                            Cumhuriyetin ikinci asrına ""Türkiye Yüzyılı"" sloganı ile giren AK Parti, 21 yıllık iktidarında spor altyapısı için tarihi adımlar attı. 2002'den bu yana mahalle sahalarından yüzme havuzlarına kadar farklı branşlardan 14 bin 450 eser, 81 ile kazandırıldı. Bu süreçte ""43 yeni stadyum hedefi"" belirleyen Gençlik ve Spor Bakanlığı, 38'ini tamamlayarak Türk futboluna armağan etti. 2002'de 278 bin olan kayıtlı sporcu sayısı ise geçen ay 14 milyonu aştı. 2002'den bu yana aralıksız yatırımlarla ""Sporun Yüzyılı"" inşa edilirken, kulüp sayısı ise bu süreçte 4'e katlandı. Bakanlıktan edinilen son bilgilere göre 2002'de 6 bin olan kulüp sayısı, 2023 yılının ekim ayında 24 bin 425'e tırmandı. 21 yıl boyunca yurdun dört bir yanı spor tesisleriyle donatılırken, Türk futbolu da tarihi bir dönüşüm yaşadı.




EURO 2032'NİN KAPILARI AÇILDI
Yapılan 38 yeni stadyum, Türk futbolunun marka değerine büyük katkı sundu. Modern stadyumlar ve hızla gelişen tesis altyapısı sayesinde, 2032'de gerçekleşecek olan Avrupa Futbol Şampiyonası'nın ev sahipliği ilk kez Türkiye'ye verildi. Aralarında Ankara Stadyumu'nun da bulunduğu 5 projenin yapımı hızla sürerken, bakanlığın önümüzdeki yıllarda farklı şehirlere yeni stadyumlar kazandırmak için de çalışma içinde olduğu bildirildi.



Türkiye, bu yıl farklı branşlardan 110 turnuva ve final müsabakalarına ev sahipliği yaptı. 2023 yılında Şampiyonlar Ligi finali, Avrupa Salon Atletizm Şampiyonası ve Avrupa Artistik Jimnastik Şampiyonası gibi prestijli organizasyonlara kapılarını açan Türkiye, kusursuz ev sahipliği ile takdir topladı. 2002-2023 yılları arasında yurt genelinde 624 yüzme havuzu ve 908 spor salonu hizmete açıldı. 119 projenin yapımı, 35 tesisin ihale süreci, 32 projenin ise arsa tahsisine yönelik çalışmalar tüm hızıyla sürüyor.

 


"
SABAH,"

Başkan Recep Tayyip Erdoğan imzasıyla yayımlanan kararlara göre, Adli Tıp Kurumu Dördüncü Adli Tıp İhtisas Kurulu Nöroloji üyeliğine Doç. Dr. Nihan Hande Akçakaya atandı.
Aile ve Sosyal Hizmetler Bakanlığı Şehit Yakınları ve Gaziler Genel Müdürü Şemseddin Yalçın görevden alındı.
Milli Savunma Bakanlığı Başmüfettişlik ve Müfettişliklerine de atamalar yapıldı.
Buna göre, Başmüfettişliklere, Albay Şener Çakır, Albay Hüsnü Bilici, Albay Mehmet Ali Al, Albay Murat Yıldırım, Albay Ali Ulu, Albay Mustafa Toprak, Albay Salim Yıldırım, Albay Mustafa Çetiner, Albay Cafer Sadık Ağriş, Albay Bekir Uslu, Albay Oğuzhan Özmen ve Albay Mustafa Ümit Koca atandı.
Müfettişliklere ise Albay Murat Kılıç, Albay Meriç Sülü, Albay Hüseyin Cahit Cerik, Albay Hakan Hügül, Albay Erhan Özsoy, Albay İsmail İlker Bulut, Albay Erkan Gürcan, Albay Atılgan Yazıcıoğlu, Albay Fatih Kara, Albay Yücel Bilgin, Yarbay Metin Atmaca, Yarbay Mustafa Aşkın, Yarbay Ahmet Gökhan Aytek, Yarbay Çağlar Karaca, Binbaşı Ufuk Öztekin, Binbaşı İlker Kaya, Binbaşı Tahsin Arda Karabiber, Binbaşı Güzide Bilgin, Binbaşı Orkun Çelik, Binbaşı Mehmet Ali Ceren ve Binbaşı Erkan Mercan getirildi.

 


"
SABAH,"

Dışişleri Bakanlığının X sosyal medya hesabından yapılan paylaşıma göre, Gazze'deki savaşın sona erdirilmesi ve kalıcı barışın sağlanmasına yönelik çalışmaları çerçevesinde İslam İşbirliği Teşkilatı (İİT) ve Arap Birliği Temas Grubu ile İskandinav ve Benelüks ülkelerinin daveti üzerine gittiği Norveç'in başkenti Oslo'da Fidan, çevrim içi KEİ Dışişleri Bakanları Toplantısı'na iştirak etti.
Toplantıda, Türkiye'nin KEİ Dönem Başkanlığı Arnavutluk'a devredildi.

"
SABAH,"

Sarıyer Maslak 1453'te yer alan dükkanı kurşunlanan fenomen Çağla Öz yaşadığı olaydan sonra sosyal medya hesabından video paylaştı ve gözyaşları içeresinde yaşadığı olayı anlattı. Çağla Öz, gözyaşları içinde motosikletli bir kişinin yanına yaklaştığını ve ardından kurşun sıkmaya başladığını söyledi.

POLİS OLAY YERİNDE ÇALIŞMA BAŞLATTI
Paylaşımında kamera kayıtlarından kendisine bu saldırıyı yapan kişiyi bulacağını söyleyen Çağla Öz'ün iddiaları üzerine olay yerine birçok polis ekibi gitti. Olay yerine gelen polis ekipleri geniş çaplı araştırma başlattı.




 


"
SABAH,"

Partisinin Çiğli İlçe Başkanlığını ziyaret eden AK Parti İzmir Miletvekili Eyyüp Kadir İnan, basın mensuplarına yaptığı açıklamada, AK Parti'nin yerel yönetimler partisi olduğunu söyledi.
Türkiye'nin önemli bir yerel seçim yaşayacağını belirten İnan, şunları dile getirdi:
""2023 seçiminde çok önemli bir zafer elde ettik. Yerel seçimlerde elde edeceğimiz bu zaferi taçlandırmak istiyoruz. Yüzyılımızın gerçekliğiyle birlikte belediyecilik hizmetleri de güncellendi. AK Parti, en güncel siyasi hareketlerden bir tanesi. Belediyecilikte de böyle. Hem yüzyılımızın ihtiyaçları hem gençlerimizin ihtiyaçları hem de vatandaşlarımızın ihtiyaçları doğrultusunda AK kadrolarımızı en hızlı bir şekilde açıklayacağız. Yerel seçimler için kampanyamızı başlatacağız ve tüm seçim çevrelerinde Cumhur İttifakı olarak büyük bir zafer elde edeceğimize canıgönülden inanıyorum.""
İnan, İzmir'in 25 senedir CHP'li belediyecilik anlayışıyla yönetildiğini, kentte şehirciliğin çöktüğünü savundu.
Mart ayındaki seçimlerde İzmir'i AK belediyecilikle tanıştırmak istediklerini vurgulayan İnan, şunları kaydetti:
""En hızlı bir şekilde İzmir'imizi altyapısıyla, üstyapısıyla AK Parti belediyeciliğiyle birlikte 25 senede oluşan cari açığı kapatmış olacağız. Bunun için de kolları sıvadık. İzmirli hemşehrilerimize bu talebi iletiyoruz. İnşallah İzmirli hemşehrilerimizin yoğun bir desteğiyle bu neticeye en yakın durumdayız. CHP'ye 25 senedir İzmirli hemşehrilerimiz çok yoğun bir kredi tanıdı. Hepsi belediye başkanlarından şikayetçi. Amma velakin Cumhuriyet Halk Partisine de gönül verdiklerini bize ifade ediyorlar ama bu seçimde Cumhuriyet Halk Partisinin belediyecilik noktasının ne kadar sınıfta kaldığını da İzmirli hemşehrilerimiz her yağmurda, her çamurda ve her bir afette altyapının çöktüğünden dolayı aşırı mağduriyeti yaşıyorlar. Bu mağduriyetler artık birikti. Bu mağduriyetlerin çözümünün de AK Parti belediyeciliği olduğunu da gayet iyi biliyorlar.""

"
SABAH,"

Son dakika haberi... Başkan Recep Tayyip Erdoğan, Birleşik Arap Emirlikleri (BAE) Devlet Başkanı Şeyh Muhammed Bin Zayed Al Nahyan ile bir telefon görüşmesi gerçekleştirdi. Görüşmede İsrail'in Gazze'ye yönelik saldırıları, bölgede kalıcı ateşkesi sağlama çabaları, Türkiye'nin Filistinlilere insani yardım ulaştırma gayretleri ve barışı sağlamak için atılan adımlar ele alındı.

"
